Project,Year,Date,Gradient,Site,PlotID,Individual_nr,ID,Functional_group,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
Gradient,2018,2018-07-20,B,3,A,1,BER6908,vascular,salix polaris,N_percent,3.253317611267686,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BER6908,vascular,salix polaris,CN_ratio,14.292228860711086,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BER6908,vascular,salix polaris,dN15_permil,2.3930000000000002,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BER6908,vascular,salix polaris,dC13_permil,-29.660999999999998,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BER6908,vascular,salix polaris,P_percent,0.23743569860228542,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BER6908,vascular,salix polaris,NP_ratio,13.701889102687659,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,3,BES1502,vascular,festuca rubra,Plant_Height_cm,4.6,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,3,BES1502,vascular,festuca rubra,Wet_Mass_g,0.008033333333333333,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,3,BES1502,vascular,festuca rubra,Dry_Mass_g,0.002,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,3,BES1502,vascular,festuca rubra,Leaf_Thickness_mm,0.15266666666666667,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,3,BES1502,vascular,festuca rubra,Leaf_Area_cm2,0.21433333333333335,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,3,BES1502,vascular,festuca rubra,SLA_cm2_g,107.16666666666667,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,3,BES1502,vascular,festuca rubra,LDMC,0.24896265560165975,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,Plant_Height_cm,6.2,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,Wet_Mass_g,0.027075,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,Dry_Mass_g,0.0045,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,Leaf_Thickness_mm,0.4003333333333333,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,Leaf_Area_cm2,0.641,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,SLA_cm2_g,142.44444444444446,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,LDMC,0.16620498614958448,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,C_percent,39.955,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,N_percent,3.161,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,CN_ratio,12.639987345776653,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,dN15_permil,3.199,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,dC13_permil,-30.695,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,P_percent,0.4169724505144706,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,2,BEY2062,vascular,pedicularis hirsuta,NP_ratio,7.580836566300441,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,Plant_Height_cm,5.3,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,Wet_Mass_g,0.04446,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,Dry_Mass_g,0.0056,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,Leaf_Thickness_mm,0.39466666666666667,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,Leaf_Area_cm2,0.8295999999999999,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,SLA_cm2_g,148.14285714285714,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,LDMC,0.12595591542959964,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,C_percent,38.914,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,N_percent,2.484,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,CN_ratio,15.6658615136876,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,dN15_permil,0.585,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,dC13_permil,-32.056000000000004,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,P_percent,0.4809917232139436,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,A,1,BEZ2230,vascular,pedicularis hirsuta,NP_ratio,5.16433002921991,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,Plant_Height_cm,5.7,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,Wet_Mass_g,0.0119,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,Dry_Mass_g,0.00375,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,Leaf_Thickness_mm,0.16999999999999998,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,Leaf_Area_cm2,0.65375,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,SLA_cm2_g,174.33333333333334,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,LDMC,0.31512605042016806,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,C_percent,42.52561745607235,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,N_percent,1.2552243951603739,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,CN_ratio,33.87889657023361,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,dN15_permil,2.7969999999999997,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,dC13_permil,-32.932,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,P_percent,0.11047217534188979,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,3,BFA1565,vascular,poa arctica,NP_ratio,11.362357908457037,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,Wet_Mass_g,0.03606666666666667,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,Dry_Mass_g,0.005999999999999999,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,Leaf_Thickness_mm,0.3416666666666667,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,Leaf_Area_cm2,0.8576666666666667,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,SLA_cm2_g,142.94444444444446,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,LDMC,0.166358595194085,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,C_percent,40.259,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,N_percent,3.206,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,CN_ratio,12.557392389270118,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,dN15_permil,2.843,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,dC13_permil,-30.964,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,P_percent,0.3812544332882934,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-21,B,3,A,3,BFB5504,vascular,pedicularis hirsuta,NP_ratio,8.409082544558157,85.50328063964844,78.23837455616567,15.350138150112848
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,Plant_Height_cm,6.6,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,Wet_Mass_g,0.0111,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,Dry_Mass_g,0.0045,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,Leaf_Thickness_mm,0.19466666666666665,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,Leaf_Area_cm2,0.733,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,SLA_cm2_g,162.88888888888889,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,LDMC,0.4054054054054054,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,C_percent,40.782,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,N_percent,1.403,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,CN_ratio,29.06771204561653,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,dN15_permil,5.428,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,dC13_permil,-31.756,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,P_percent,0.08007698472587728,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BFC7538,vascular,poa arctica,NP_ratio,17.520639729415453,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,Plant_Height_cm,5.9,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,Wet_Mass_g,0.00888,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,Dry_Mass_g,0.003,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,Leaf_Thickness_mm,0.15966666666666668,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,Leaf_Area_cm2,0.45780000000000004,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,SLA_cm2_g,152.60000000000002,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,LDMC,0.33783783783783783,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,C_percent,42.971,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,N_percent,1.56,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,CN_ratio,27.54551282051282,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,dN15_permil,3.846,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,dC13_permil,-31.369,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,P_percent,0.10654330145321383,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFD3795,vascular,poa arctica,NP_ratio,14.641934112441973,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-21,B,2,A,2,BFQ6202,vascular,poa arctica,Plant_Height_cm,5.5,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,2,BFQ6202,vascular,poa arctica,Wet_Mass_g,0.0095,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,2,BFQ6202,vascular,poa arctica,Dry_Mass_g,0.0033333333333333335,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,2,BFQ6202,vascular,poa arctica,Leaf_Thickness_mm,0.13366666666666668,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,2,BFQ6202,vascular,poa arctica,Leaf_Area_cm2,0.7763333333333334,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,2,BFQ6202,vascular,poa arctica,SLA_cm2_g,232.9,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,2,BFQ6202,vascular,poa arctica,LDMC,0.3508771929824562,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,1,BFR7213,vascular,poa arctica,Plant_Height_cm,8.5,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,1,BFR7213,vascular,poa arctica,Wet_Mass_g,0.0121,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,1,BFR7213,vascular,poa arctica,Dry_Mass_g,0.0045,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,1,BFR7213,vascular,poa arctica,Leaf_Thickness_mm,0.22866666666666666,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,1,BFR7213,vascular,poa arctica,Leaf_Area_cm2,0.9045,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,1,BFR7213,vascular,poa arctica,SLA_cm2_g,201,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,A,1,BFR7213,vascular,poa arctica,LDMC,0.371900826446281,48.92877197265625,78.23859722016275,15.346759462195136
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,Plant_Height_cm,2.8,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,Wet_Mass_g,0.06293333333333333,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,Dry_Mass_g,0.011999999999999999,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,Leaf_Thickness_mm,0.5023333333333333,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,Leaf_Area_cm2,2.27,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,SLA_cm2_g,189.16666666666669,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,LDMC,0.1906779661016949,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,C_percent,46.162,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,N_percent,4.495,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,CN_ratio,10.269632925472747,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,dN15_permil,2.1959999999999997,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,dC13_permil,-31.031,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,P_percent,0.3432455822425893,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,3,BFS5409,vascular,bistorta vivipara,NP_ratio,13.095580052719084,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,Plant_Height_cm,4,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,Wet_Mass_g,0.0574,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,Dry_Mass_g,0.012,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,Leaf_Thickness_mm,0.21233333333333335,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,Leaf_Area_cm2,2.061,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,SLA_cm2_g,171.75,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,LDMC,0.20905923344947736,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,C_percent,44.358,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,N_percent,4.111,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,CN_ratio,10.790075407443444,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,dN15_permil,2.295,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,dC13_permil,-30.081,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,P_percent,0.37293467400454744,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,B,2,BFT2657,vascular,bistorta vivipara,NP_ratio,11.023378319469087,47.864070892333984,78.23856015346668,15.346621604997214
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,Plant_Height_cm,4.3,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,Wet_Mass_g,0.018779999999999998,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,Dry_Mass_g,0.0036,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,Leaf_Thickness_mm,0.3,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,Leaf_Area_cm2,0.8503999999999999,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,SLA_cm2_g,236.2222222222222,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,LDMC,0.1916932907348243,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,C_percent,45.006,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,N_percent,2.134,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,CN_ratio,21.08997188378632,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,dN15_permil,3.201,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,dC13_permil,-31.723,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,P_percent,0.11927070059478712,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-21,B,2,F,3,BFU5993,vascular,luzula confusa,NP_ratio,17.892072314139398,48.756351470947266,78.23841220708044,15.34613833354262
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,Plant_Height_cm,2.4,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,Wet_Mass_g,0.0156,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,Dry_Mass_g,0.0038,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,Leaf_Thickness_mm,0.20066666666666666,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,Leaf_Area_cm2,0.7041999999999999,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,SLA_cm2_g,185.3157894736842,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,LDMC,0.2435897435897436,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,C_percent,39.64421242462968,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,N_percent,2.363479655414033,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,CN_ratio,16.773663498146263,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,dN15_permil,1.792,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,dC13_permil,-30.938,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,P_percent,0.22289687023356994,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,1,BFV2300,vascular,salix polaris,NP_ratio,10.603467213054099,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,Plant_Height_cm,1.9,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,Wet_Mass_g,0.024900000000000002,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,Dry_Mass_g,0.005666666666666667,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,Leaf_Thickness_mm,0.214,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,Leaf_Area_cm2,1.1503333333333334,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,SLA_cm2_g,203,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,LDMC,0.22757697456492637,84.63785552978516,78.23833326026988,15.349990761620845
Gradient,2018,2018-07-20,B,3,B,2,BGC6501,vascular,salix polaris,C_percent,46.833592876861175,84.63785552978516,78.23833326026988,15.349990761620845
